id,prompt,category,image_path
1364,"A man in casual shorts is cleaning out his tent, not setting it up.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1364.png
320,A nurse comforting a patient in a hospital room.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/320.png
1454,"In the kitchen, a chef wearing a white chef's hat looks at the vegetables in the sink, none of which are fresh.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1454.png
361,"At the beach, three seashells lie close together: the largest has a spiraled pattern, the medium one is smooth and white, and the smallest has stripes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/361.png
1133,A coffee mug with 'Morning Magic Brew' written in a whimsical font.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1133.png
1,A photographer capturing a fleeting moment in a vibrant city street.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1.png
263,"Little fairies are flying in the sky, each with pink butterfly wings.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/263.png
496,A snowy landscape with snow deeper than the height of the nearby fence.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/496.png
723,A majestic hawk is gliding over a wide canyon from right to left.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/723.png
711,A white wireless mouse on a desk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/711.png
596,a mural of an astronaut on the side of a building.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/596.png
1460,"A floor with a blue sphere and two green cones, the blue sphere not to the left of two green cones.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1460.png
0,A baker pulling freshly baked bread out of an oven in a bakery.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/0.png
1059,An oil painting of a majestic lion hanging above the fireplace.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1059.png
198,A cat without visible ears is riding.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/198.png
526,Five stones by the river.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/526.png
790,"The college campus in spring, with students lounging on the green lawns between classes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/790.png
1190,A stream gently flowing under a wooden bridge in a secluded forest.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1190.png
473,"A person with glasses reading a book, while another without glasses is not.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/473.png
1157,A telescope with 'Stars in Your Eyes' inscribed on the tube.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1157.png
383,"A black cat sits on a window sill, while a white cat lies beneath the sill in the sunlight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/383.png
482,"Two cups on the table; one is full, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/482.png
1161,A vinyl record with 'Soundtrack of Life' as the album title.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1161.png
1107,A pointed pencil resting on a square notebook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1107.png
1051,A bronze statue of a horse in the town square.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1051.png
652,an SUV navigating through a rugged mountain trail.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/652.png
28,A boy leaps over a hurdle.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/28.png
1479,"A trainer and three dogs are standing in the playground, with the dog closest to the trainer looking very tired, while the other two do not seem tired.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1479.png
195,A person without a hat pays a person with a hat.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/195.png
753,An electric toothbrush.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/753.png
1349,"A girl not wearing a skirt, opting for comfortable shorts and a blouse.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1349.png
1257,Three nurses taking care of patients in a busy hospital ward.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1257.png
946,"In the yoga room, all the mats are red.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/946.png
587,a map of Japan with Mount Fuji highlighted in cherry blossoms.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/587.png
121,"Children are swinging on the swings while their parents watch from nearby, and a puppy frolics around them.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/121.png
1520,Three students in white stand in front of four students not in white.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1520.png
143,Five enthusiastic athletes and one tired coach.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/143.png
805,A boy in a striped blue and white polo shirt playing tag with a girl in a pink sundress and white sandals.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/805.png
1228,Two excited elephants to the right of a lost giraffe.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1228.png
784,An idyllic farmhouse surrounded by golden fields of wheat under a blue sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/784.png
53,An oasis mirage with an ice palace reflecting moonlight in the desert.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/53.png
317,Two joggers running along a misty riverbank at dawn.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/317.png
936,A room with two lamps that glow green and one that glows red.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/936.png
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png
597,a green tractor plowing a field at sunrise.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/597.png
1377,"At a dinner party, the number of people who are eating is less than the number of people who are not eating.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1377.png
1256,Two friends laughing heartily over coffee at a local cafe.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1256.png
432,"A tree with no leaves, only shadows beneath.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/432.png
1231,Four bored boys.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1231.png
329,A street performer juggling fire torches at night.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/329.png
962,An electric toothbrush with a cartoon design is cleaner than another without a cartoon design.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/962.png
98,A group of children playing hide-and-seek in a blooming garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/98.png
1225,"A sad squirrel hides behind a tree with no leaves, only one head leaking out.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1225.png
280,A dog chasing a cat.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/280.png
1398,A child not building a sandcastle at the beach.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1398.png
835,"Three colorful lanterns hang from the branches of the tree, each one swaying gently in the wind.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/835.png
1386,A rabbit is hopping around a field without grasses.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1386.png
621,A monk with a wooden bracelet beside a tranquil pond.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/621.png
1399,A woman in a wheelchair is taller than the boy next to her.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1399.png
1314,An art studio without any messy paints scattered.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1314.png
427,"In a line of dominoes, each one stands upright, except for one that has fallen over.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/427.png
38,A cat basking in the sunlight by a window.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/38.png
1222,Five nervous deer.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1222.png
1584,"In the classroom, two students raise their hands eagerly, one wearing glasses and a striped sweater, the other in a plain T-shirt.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1584.png
139,Five cylindrical mugs beside two rectangular napkins.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/139.png
1115,A sleek sports car with 'SPEED DEMON' airbrushed in flaming letters along its side.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1115.png
575,a group of friends camping with a glowing campfire at their center.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/575.png
1325,"A vase contains flowers of various colors, but there are no red flowers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1325.png
440,"A painting with no colors, only shades of gray.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/440.png
836,An orange cat lies on a couch surrounded by three pillows that are all blue.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/836.png
915,A frosted glass bottle is to the left of a smooth glass bottle.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/915.png
1288,A bed without the usual cat sleeping on it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1288.png
